Transaction_ID,Account_ID,Customer_Name,Region,Account_Type,Transaction_Type,Currency,Amount,Fee_Charged,Interest_Accrued,Amount in USD,Fee charged in USD,Interest accrued in USD,Transaction_Date,Month,Year,,,,,
10199,1071,Ahmed,North,Checking,Interest,USD,4199.17,21.8,147.61,4199.17,21.8,147.61,09/03/2024,March,2024,,,,,
10200,1026,Ali,East,Investment,Transfer,SAR,735.17,77.22,135.28,198.4959,20.8494,36.5256,16/11/2023,November,2023,,,,,
10201,1008,Fatima,North,Savings,Deposit,SAR,74.95,22.75,138.95,20.2365,6.1425,37.5165,02/09/2024,September,2024,,,,,
10202,1061,Fatima,North,Savings,Fee,SAR,5293.65,89.04,73.13,1429.2855,24.0408,19.7451,30/08/2023,August,2023,,,,,
10203,1036,Ali,South,Savings,Interest,USD,4180.75,86.16,88.42,4180.75,86.16,88.42,09/04/2024,April,2024,,,,,
10204,1096,Ali,West,Checking,Withdrawal,USD,4957.285,36.24,-31.15,4957.285,36.24,-31.15,22/07/2023,July,2023,,,,,
10205,1050,Huda,North,Checking,Deposit,SAR,5431.11,38.58,51.33,1466.3997,10.4166,13.8591,02/07/2024,July,2024,,,,,
10206,1043,Omar,South,Credit,Fee,SAR,9367.69,70.15,-9.59,2529.2763,18.9405,-2.5893,20/03/2024,March,2024,,,,,
10207,1023,Sara,East,Savings,Deposit,USD,1969.45,9.04,118.07,1969.45,9.04,118.07,01/10/2024,October,2024,,,,,
10208,1078,Lina,South,Checking,Deposit,USD,9901.6,8.09,142.31,9901.6,8.09,142.31,15/05/2023,May,2023,,,,,
10209,1058,Ali,South,Savings,Withdrawal,SAR,2986.21,13.63,-7.52,806.2767,3.6801,-2.0304,29/07/2024,July,2024,,,,,
10210,1031,Zain,West,Investment,Fee,USD,6427.82,56.25,-34.39,6427.82,56.25,-34.39,24/06/2024,June,2024,,,,,
10211,1095,Fatima,North,Savings,Deposit,SAR,5023.52,14.9,46.78,1356.3504,4.023,12.6306,01/05/2024,May,2024,,,,,
10212,1087,Ali,East,Credit,Withdrawal,SAR,3602.17,27.76,108.31,972.5859,7.4952,29.2437,25/07/2024,July,2024,,,,,
10213,1051,Zain,South,Checking,Interest,SAR,1401.7,64.69,104.13,378.459,17.4663,28.1151,30/04/2024,April,2024,,,,,
10214,1061,Zain,North,Investment,Withdrawal,USD,1356.99,1.56,89.36,1356.99,1.56,89.36,19/07/2024,July,2024,,,,,
10215,1057,Zain,North,Checking,Transfer,SAR,7117.94,18.02,114.14,1921.8438,4.8654,30.8178,22/10/2024,October,2024,,,,,
10216,1051,Huda,South,Investment,Withdrawal,SAR,3782.64,92.99,-15,1021.3128,25.1073,-4.05,09/02/2024,February,2024,,,,,
10217,1011,Huda,North,Savings,Withdrawal,USD,9613.37,66.36,80.39,9613.37,66.36,80.39,23/07/2024,July,2024,,,,,
10218,1038,Lina,South,Savings,Withdrawal,SAR,3263.23,30.56,71.14,881.0721,8.2512,19.2078,08/03/2024,March,2024,,,,,
10219,1001,Lina,South,Credit,Deposit,SAR,9835.4,4.53,-19.31,2655.558,1.2231,-5.2137,01/07/2024,July,2024,,,,,
10220,1002,Zain,South,Credit,Fee,SAR,2062.18,58.6,32.89,556.7886,15.822,8.8803,18/10/2024,October,2024,,,,,
10221,1055,Omar,East,Investment,Withdrawal,USD,1037.12,22.29,120.51,1037.12,22.29,120.51,07/09/2023,September,2023,,,,,
10222,1080,Huda,South,Credit,Withdrawal,USD,4957.285,96.02,144.36,4957.285,96.02,144.36,21/03/2023,March,2023,,,,,
10223,1058,Sara,West,Credit,Transfer,SAR,8856.99,68.7,83.09,2391.3873,18.549,22.4343,15/01/2023,January,2023,,,,,
10224,1001,Zain,North,Credit,Transfer,USD,5223.3,97.41,134.39,5223.3,97.41,134.39,09/02/2023,February,2023,,,,,
10225,1001,Sara,East,Credit,Interest,SAR,1365.14,84.89,-23.59,368.5878,22.9203,-6.3693,22/03/2023,March,2023,,,,,
10226,1091,Sara,North,Savings,Interest,SAR,2032.97,48.3,145.01,548.9019,13.041,39.1527,24/05/2024,May,2024,,,,,
10227,1053,Zain,East,Credit,Transfer,USD,3119.49,66.96,-43.3,3119.49,66.96,-43.3,03/11/2023,November,2023,,,,,
10228,1086,Fatima,West,Savings,Fee,USD,5905.77,81.21,55.45,5905.77,81.21,55.45,05/12/2024,December,2024,,,,,
10229,1095,Omar,East,Savings,Interest,SAR,3330.47,57.82,8.2,899.2269,15.6114,2.214,01/02/2024,February,2024,,,,,
10230,1096,Zain,East,Checking,Fee,USD,7473.07,6.15,112.78,7473.07,6.15,112.78,08/11/2024,November,2024,,,,,
10231,1000,Lina,East,Savings,Transfer,USD,6166.77,47.04,-6.49,6166.77,47.04,-6.49,23/07/2023,July,2023,,,,,
10232,1018,Zain,North,Savings,Interest,USD,8739.5,13.06,-47.69,8739.5,13.06,-47.69,30/07/2023,July,2023,,,,,
10233,1001,Huda,South,Credit,Withdrawal,SAR,5014.61,71.48,32.92,1353.9447,19.2996,8.8884,03/02/2024,February,2024,,,,,
10234,1052,Zain,North,Savings,Transfer,usd,3318.45,68.06,-37.18,3318.45,68.06,-37.18,08/01/2024,January,2024,,,,,
10235,1043,Fatima,South,Investment,Interest,USD,9962.75,99.29,8.02,9962.75,99.29,8.02,24/01/2024,January,2024,,,,,
10236,1089,Huda,North,Credit,Fee,SAR,3562.78,62.88,78.75,961.9506,16.9776,21.2625,15/09/2023,September,2023,,,,,
10237,1031,Lina,West,Credit,Fee,SAR,4291.74,80.01,8.94,1158.7698,21.6027,2.4138,25/04/2023,April,2023,,,,,
10238,1069,Ahmed,West,Credit,Interest,USD,8093.18,26.83,-0.84,8093.18,26.83,-0.84,30/11/2023,November,2023,,,,,
10239,1031,Ahmed,East,Checking,Fee,SAR,895.48,34,-18.9,241.7796,9.18,-5.103,15/12/2023,December,2023,,,,,
10240,1067,Sara,West,Credit,Interest,USD,3871.04,91.7,-22.97,3871.04,91.7,-22.97,21/08/2023,August,2023,,,,,
10241,1054,Omar,East,Savings,Interest,SAR,866.24,75.52,55.17,233.8848,20.3904,14.8959,23/05/2024,May,2024,,,,,
10242,1074,Sara,South,Investment,Fee,SAR,1401.67,65.53,86.3,378.4509,17.6931,23.301,24/03/2024,March,2024,,,,,
10243,1055,Fatima,West,Credit,Deposit,USD,56.36,25.4,40.55,56.36,25.4,40.55,18/03/2023,March,2023,,,,,
10244,1016,Ali,South,Credit,Withdrawal,SAR,105.35,50.88,-25.28,28.4445,13.7376,-6.8256,30/08/2024,August,2024,,,,,
10245,1037,Lina,North,Investment,Transfer,USD,4957.285,88.68,79.55,4957.285,88.68,79.55,08/04/2023,April,2023,,,,,
10246,1023,Omar,South,Credit,Withdrawal,SAR,8093.55,23.08,61.42,2185.2585,6.2316,16.5834,21/07/2024,July,2024,,,,,
10247,1068,Lina,North,Checking,Transfer,SAR,5874.17,70.61,26.26,1586.0259,19.0647,7.0902,21/09/2024,September,2024,,,,,
10248,1097,Ahmed,South,Savings,Transfer,SAR,6352.79,39.37,16.01,1715.2533,10.6299,4.3227,06/04/2024,April,2024,,,,,
10249,1069,Sara,South,Investment,Withdrawal,USD,5197.3,11.88,-13.37,5197.3,11.88,-13.37,14/05/2024,May,2024,,,,,
10250,1085,Lina,West,Investment,Interest,SAR,8199.73,76.35,-20.74,2213.9271,20.6145,-5.5998,22/09/2024,September,2024,,,,,
10251,1010,Ahmed,South,Checking,Fee,SAR,8804.98,16.71,17.75,2377.3446,4.5117,4.7925,07/02/2023,February,2023,,,,,
10252,1015,Fatima,West,Savings,Deposit,USD,8498.91,25.29,-41.67,8498.91,25.29,-41.67,27/11/2024,November,2024,,,,,
10253,1096,Fatima,West,Checking,Deposit,USD,8123.2,78.29,37.33,8123.2,78.29,37.33,24/12/2023,December,2023,,,,,
10254,1072,Ali,East,Savings,Deposit,SAR,1835.3,50.88,70.31,495.531,13.7376,18.9837,30/08/2023,August,2023,,,,,
10255,1058,Lina,East,Checking,Withdrawal,USD,5942.82,25.42,51.33,5942.82,25.42,51.33,20/02/2023,February,2023,,,,,
10256,1069,Ali,North,Credit,Withdrawal,USD,5825.81,94.1,75.17,5825.81,94.1,75.17,29/02/2024,February,2024,,,,,
10257,1079,Huda,South,Checking,Interest,USD,5284.16,50.88,74.82,5284.16,50.88,74.82,07/05/2023,May,2023,,,,,
10258,1092,Omar,North,Investment,Deposit,USD,4813.32,99.36,24.88,4813.32,99.36,24.88,13/04/2023,April,2023,,,,,
10259,1002,Lina,South,Investment,Interest,SAR,900.81,73.79,-23.34,243.2187,19.9233,-6.3018,21/04/2024,April,2024,,,,,
10260,1019,Fatima,East,Investment,Deposit,USD,1030.61,39.25,51.33,1030.61,39.25,51.33,17/08/2023,August,2023,,,,,
10261,1058,Sara,East,Checking,Withdrawal,SAR,9023.79,13.03,69.74,2436.4233,3.5181,18.8298,23/12/2024,December,2024,,,,,
10262,1035,Ahmed,South,Investment,Fee,SAR,6305.56,50.88,94.81,1702.5012,13.7376,25.5987,11/03/2024,March,2024,,,,,
10263,1018,Zain,South,Investment,Fee,SAR,2630.55,19.37,115.22,710.2485,5.2299,31.1094,20/01/2024,January,2024,,,,,
10264,1089,Ali,East,Credit,Fee,USD,2800.21,62.18,1.19,2800.21,62.18,1.19,26/03/2023,March,2023,,,,,
10265,1066,Zain,East,Credit,Fee,USD,6105.85,35.69,-1.76,6105.85,35.69,-1.76,25/12/2023,December,2023,,,,,
10266,1018,Lina,North,Savings,Transfer,SAR,4075.28,29.5,63.06,1100.3256,7.965,17.0262,27/01/2023,January,2023,,,,,
10267,1019,Sara,East,Savings,Deposit,SAR,4418.83,75.71,63.2,1193.0841,20.4417,17.064,13/03/2023,March,2023,,,,,
10268,1095,Ali,South,Savings,Fee,USD,4957.285,23.06,51.33,4957.285,23.06,51.33,05/04/2023,April,2023,,,,,
10269,1070,Zain,North,Checking,Transfer,USD,1396,58.69,67.5,1396,58.69,67.5,10/08/2024,August,2024,,,,,
10270,1051,Omar,South,saving,Transfer,SAR,3939.57,19.46,19.18,1063.6839,5.2542,5.1786,01/03/2024,March,2024,,,,,
10271,1032,Sara,West,Checking,Transfer,USD,6999.87,71.48,77.86,6999.87,71.48,77.86,06/01/2023,January,2023,,,,,
10272,1039,Ahmed,North,Checking,Interest,USD,489.77,62.51,8.21,489.77,62.51,8.21,31/03/2023,March,2023,,,,,
10273,1038,Omar,South,Savings,Interest,SAR,3352.23,79.82,68.46,905.1021,21.5514,18.4842,14/08/2024,August,2024,,,,,
10274,1081,Sara,East,Savings,Transfer,USD,4957.285,50.88,103.66,4957.285,50.88,103.66,10/08/2023,August,2023,,,,,
10275,1000,Huda,West,Checking,Fee,USD,7922.59,21.01,146.03,7922.59,21.01,146.03,17/08/2024,August,2024,,,,,
10276,1010,Ali,South,Credit,Deposit,SAR,1910.3,15.45,132.21,515.781,4.1715,35.6967,16/08/2024,August,2024,,,,,
10277,1091,Fatima,North,Investment,Withdrawal,USD,7317.56,19.06,50.71,7317.56,19.06,50.71,01/06/2023,June,2023,,,,,
10278,1056,Ahmed,South,Investment,Interest,SAR,9554.56,10.3,47.67,2579.7312,2.781,12.8709,10/07/2024,July,2024,,,,,
10279,1088,Lina,West,Investment,Fee,USD,9069.05,56.21,37.54,9069.05,56.21,37.54,31/07/2023,July,2023,,,,,
10280,1049,Omar,North,Credit,Fee,SAR,7895.87,59.34,-44.45,2131.8849,16.0218,-12.0015,05/08/2024,August,2024,,,,,
10281,1022,Omar,West,Checking,Withdrawal,USD,7126.14,84.35,-16.81,7126.14,84.35,-16.81,20/09/2023,September,2023,,,,,
10282,1030,Zain,South,Savings,Withdrawal,SAR,2359.03,41.77,-38.16,636.9381,11.2779,-10.3032,17/01/2024,January,2024,,,,,
10283,1093,Ali,East,Checking,Fee,USD,4957.285,53.24,89.27,4957.285,53.24,89.27,23/07/2024,July,2024,,,,,
10284,1041,Lina,East,Checking,Withdrawal,USD,6436.31,99.13,32.65,6436.31,99.13,32.65,26/02/2023,February,2023,,,,,
10285,1098,Fatima,South,Savings,Fee,USD,4074.15,53.18,51.33,4074.15,53.18,51.33,01/03/2024,March,2024,,,,,
10286,1006,Sara,South,Credit,Withdrawal,SAR,4935.22,57.36,88.12,1332.5094,15.4872,23.7924,14/09/2024,September,2024,,,,,
10287,1015,Fatima,South,Investment,Withdrawal,USD,6943.34,99.59,78.89,6943.34,99.59,78.89,22/05/2023,May,2023,,,,,
10288,1089,Ali,North,Investment,Fee,SAR,9521.49,99.41,93.99,2570.8023,26.8407,25.3773,21/07/2024,July,2024,,,,,
10289,1059,Ali,West,Checking,Transfer,USD,2960.11,42.4,69.97,2960.11,42.4,69.97,07/06/2024,June,2024,,,,,
10290,1001,Huda,West,Credit,Fee,USD,2471.17,63.49,-17.69,2471.17,63.49,-17.69,15/01/2023,January,2023,,,,,
10291,1000,Huda,West,Investment,Deposit,USD,6022.05,48.08,-37.72,6022.05,48.08,-37.72,08/01/2023,January,2023,,,,,
10292,1047,Fatima,South,Credit,Withdrawal,USD,1316.68,50.88,113.43,1316.68,50.88,113.43,19/08/2023,August,2023,,,,,
10293,1011,Sara,West,Savings,Interest,USD,5829.5,93.84,-6.84,5829.5,93.84,-6.84,05/07/2023,July,2023,,,,,
10294,1068,Fatima,South,Checking,Withdrawal,USD,897.63,30.97,58.51,897.63,30.97,58.51,22/02/2023,February,2023,,,,,
10295,1036,Ali,North,Checking,Deposit,SAR,4910.93,81.89,47.04,1325.9511,22.1103,12.7008,17/05/2023,May,2023,,,,,
10296,1031,Ali,East,Credit,Interest,SAR,6207.94,65.48,134.21,1676.1438,17.6796,36.2367,23/06/2023,June,2023,,,,,
10297,1008,Zain,South,Investment,Interest,USD,4957.285,28.02,60.49,4957.285,28.02,60.49,07/08/2023,August,2023,,,,,
10298,1098,Huda,South,Credit,Fee,USD,2077.46,79.73,66,2077.46,79.73,66,20/09/2023,September,2023,,,,,
10299,1018,Lina,East,Savings,Transfer,USD,3360.39,42.71,13.9,3360.39,42.71,13.9,12/09/2023,September,2023,,,,,
10300,1047,Lina,East,Investment,Fee,USD,3692.3,12.04,141.74,3692.3,12.04,141.74,27/09/2023,September,2023,,,,,
10301,1079,Lina,North,Investment,Interest,USD,6764.29,99.34,72.47,6764.29,99.34,72.47,09/08/2024,August,2024,,,,,
10302,1002,Zain,West,Credit,Interest,SAR,5294.92,42.56,-49,1429.6284,11.4912,-13.23,12/08/2023,August,2023,,,,,
10303,1019,Ahmed,South,Savings,Transfer,USD,3827.26,54.16,61.22,3827.26,54.16,61.22,26/08/2024,August,2024,,,,,
10304,1023,Lina,West,Investment,Withdrawal,USD,4512.26,80.8,22.77,4512.26,80.8,22.77,14/05/2023,May,2023,,,,,
10305,1053,Ali,South,Checking,Transfer,usd,139.64,96.09,-43.58,139.64,96.09,-43.58,12/06/2023,June,2023,,,,,
10306,1032,Zain,North,Savings,Fee,SAR,7707.55,87.29,51.33,2081.0385,23.5683,13.8591,10/12/2024,December,2024,,,,,
10307,1023,Fatima,East,Investment,Withdrawal,SAR,419.64,52.51,104.71,113.3028,14.1777,28.2717,01/12/2024,December,2024,,,,,
10308,1074,Huda,North,Credit,Fee,USD,8294.88,54.57,50.76,8294.88,54.57,50.76,14/03/2023,March,2023,,,,,
10309,1071,Huda,East,Investment,Transfer,USD,5414.56,28.09,77.89,5414.56,28.09,77.89,18/12/2024,December,2024,,,,,
10310,1035,Sara,West,Checking,Withdrawal,USD,5282.91,46.28,77.95,5282.91,46.28,77.95,26/06/2024,June,2024,,,,,
10311,1037,Fatima,West,Savings,Withdrawal,USD,7048.74,50.88,51.33,7048.74,50.88,51.33,22/09/2024,September,2024,,,,,
10312,1083,Sara,North,Investment,Deposit,USD,8597,72.69,27.52,8597,72.69,27.52,28/04/2024,April,2024,,,,,
10313,1098,Zain,East,Checking,Interest,SAR,9427.04,1.19,24,2545.3008,0.3213,6.48,01/11/2024,November,2024,,,,,
10314,1088,Omar,North,Investment,Withdrawal,USD,5438.27,11.65,-49.08,5438.27,11.65,-49.08,12/09/2023,September,2023,,,,,
10315,1098,Lina,East,Investment,Interest,USD,1515.08,92.38,-19.16,1515.08,92.38,-19.16,09/09/2024,September,2024,,,,,
10316,1024,Ahmed,East,Savings,Deposit,USD,8787.52,84.87,140.16,8787.52,84.87,140.16,17/07/2023,July,2023,,,,,
10317,1092,Fatima,West,Credit,Withdrawal,SAR,416.31,48.62,118.48,112.4037,13.1274,31.9896,02/03/2024,March,2024,,,,,
10318,1017,Fatima,West,Credit,Interest,USD,8075.3,61.7,5.02,8075.3,61.7,5.02,07/05/2024,May,2024,,,,,
10319,1081,Fatima,East,Checking,Interest,USD,6807.41,28.96,30.24,6807.41,28.96,30.24,23/09/2024,September,2024,,,,,
10320,1065,Sara,East,Checking,Withdrawal,USD,9048.23,79.28,137.98,9048.23,79.28,137.98,23/03/2023,March,2023,,,,,
10321,1053,Zain,East,Checking,Interest,USD,8975.66,60.33,0.09,8975.66,60.33,0.09,04/11/2023,November,2023,,,,,
10322,1034,Fatima,West,Savings,Interest,SAR,541.01,69.48,56.51,146.0727,18.7596,15.2577,29/11/2024,November,2024,,,,,
10323,1079,Omar,West,Credit,Withdrawal,SAR,6098.37,50.88,-45.58,1646.5599,13.7376,-12.3066,09/01/2024,January,2024,,,,,
10324,1060,Fatima,South,Checking,Interest,SAR,1255.47,43.04,73.95,338.9769,11.6208,19.9665,17/07/2024,July,2024,,,,,
10325,1040,Huda,East,Checking,Interest,USD,793.9,20.77,136.01,793.9,20.77,136.01,03/04/2024,April,2024,,,,,
10326,1099,Lina,South,Investment,Fee,SAR,4488.29,94.81,126.95,1211.8383,25.5987,34.2765,15/05/2024,May,2024,,,,,
10327,1032,Ahmed,East,Investment,Fee,SAR,985,94.66,51.33,265.95,25.5582,13.8591,23/12/2023,December,2023,,,,,
10328,1067,Lina,West,Checking,Deposit,USD,7281.74,81.78,79.93,7281.74,81.78,79.93,23/10/2023,October,2023,,,,,
10329,1032,Huda,South,Investment,Fee,USD,9689.72,93.56,63.96,9689.72,93.56,63.96,02/08/2024,August,2024,,,,,
10330,1013,Huda,South,Investment,Fee,SAR,5700.13,66.53,-36.61,1539.0351,17.9631,-9.8847,27/10/2023,October,2023,,,,,
10331,1020,Ahmed,North,Investment,Deposit,SAR,2359.34,23.47,-18.26,637.0218,6.3369,-4.9302,07/10/2024,October,2024,,,,,
10332,1047,Omar,East,Savings,Interest,SAR,8433.63,76.02,142.76,2277.0801,20.5254,38.5452,09/12/2023,December,2023,,,,,
10333,1019,Zain,West,Checking,Interest,SAR,8532.5,50.88,1.19,2303.775,13.7376,0.3213,30/04/2023,April,2023,,,,,
10334,1007,Huda,North,Checking,Fee,USD,7330.53,44.05,26.89,7330.53,44.05,26.89,22/07/2024,July,2024,,,,,
10335,1006,Zain,North,Investment,Deposit,USD,6155.17,27.44,51.79,6155.17,27.44,51.79,05/07/2023,July,2023,,,,,
10336,1066,Huda,East,Savings,Interest,SAR,8679.25,42.36,145.83,2343.3975,11.4372,39.3741,06/08/2024,August,2024,,,,,
10337,1016,Ali,North,Investment,Transfer,SAR,1641.28,67.93,51.33,443.1456,18.3411,13.8591,07/06/2023,June,2023,,,,,
10338,1032,Ahmed,East,Savings,Withdrawal,SAR,9316.69,11.06,75.92,2515.5063,2.9862,20.4984,16/08/2023,August,2023,,,,,
10339,1047,Huda,North,Checking,Withdrawal,USD,9472.56,10.52,54.88,9472.56,10.52,54.88,04/11/2023,November,2023,,,,,
10340,1075,Ali,East,Investment,Withdrawal,USD,8721.2,68.38,90.13,8721.2,68.38,90.13,22/08/2023,August,2023,,,,,
10341,1058,Lina,West,Checking,Fee,USD,2514.11,77.96,82.8,2514.11,77.96,82.8,11/01/2023,January,2023,,,,,
10342,1085,Sara,East,Savings,Withdrawal,SAR,8583.2,55.15,130.57,2317.464,14.8905,35.2539,24/06/2023,June,2023,,,,,
10343,1021,Ali,East,Credit,Withdrawal,USD,4981.41,18.16,58.37,4981.41,18.16,58.37,04/10/2024,October,2024,,,,,
10344,1029,Fatima,South,Savings,Transfer,SAR,5953.35,43.08,34.3,1607.4045,11.6316,9.261,02/01/2023,January,2023,,,,,
10345,1037,Huda,West,Credit,Interest,SAR,8407.6,75.82,111.43,2270.052,20.4714,30.0861,12/12/2024,December,2024,,,,,
10346,1050,Ali,West,Checking,Transfer,USD,305.53,50.88,109.96,305.53,50.88,109.96,01/07/2023,July,2023,,,,,
10347,1053,Zain,West,Checking,Fee,SAR,4957.285,10.99,-16.03,1338.46695,2.9673,-4.3281,16/12/2023,December,2023,,,,,
10348,1007,Sara,North,Investment,Withdrawal,USD,8158.78,96.91,-2.64,8158.78,96.91,-2.64,30/09/2024,September,2024,,,,,
10349,1026,Omar,South,Credit,Interest,USD,8141.41,22.34,141.73,8141.41,22.34,141.73,17/01/2024,January,2024,,,,,
10350,1026,Huda,West,Savings,Withdrawal,SAR,8488.39,22.04,38.82,2291.8653,5.9508,10.4814,24/10/2023,October,2023,,,,,
10351,1097,Fatima,North,Checking,Withdrawal,SAR,1700.47,45.99,53.93,459.1269,12.4173,14.5611,16/07/2023,July,2023,,,,,
10352,1020,Omar,North,saving,Fee,USD,7061.81,32.72,51.33,7061.81,32.72,51.33,13/10/2023,October,2023,,,,,
10353,1029,Ali,North,Savings,Withdrawal,USD,1473.57,98.4,46.21,1473.57,98.4,46.21,09/07/2024,July,2024,,,,,
10354,1096,Omar,South,Credit,Deposit,USD,7853.13,7.65,98.67,7853.13,7.65,98.67,05/06/2024,June,2024,,,,,
10355,1027,Omar,North,Savings,Interest,USD,2458.81,30.64,46.47,2458.81,30.64,46.47,13/08/2023,August,2023,,,,,
10356,1063,Sara,South,Savings,Interest,USD,7380.8,38.27,12.96,7380.8,38.27,12.96,28/12/2024,December,2024,,,,,
10357,1096,Lina,East,Savings,Deposit,usd,4555.47,49.35,-30.8,4555.47,49.35,-30.8,23/12/2024,December,2024,,,,,
10358,1068,Omar,North,Savings,Fee,USD,9862.77,1.64,51.33,9862.77,1.64,51.33,13/10/2023,October,2023,,,,,
10359,1060,Omar,West,Credit,Withdrawal,SAR,5803.14,8.24,124.33,1566.8478,2.2248,33.5691,29/12/2024,December,2024,,,,,
10360,1047,Huda,North,Credit,Withdrawal,USD,6329.47,25.78,108.27,6329.47,25.78,108.27,27/11/2023,November,2023,,,,,
10361,1018,Lina,East,Investment,Interest,SAR,3687.95,55.4,88.81,995.7465,14.958,23.9787,14/07/2024,July,2024,,,,,
10362,1003,Sara,East,Credit,Fee,SAR,7347.86,76.78,53.1,1983.9222,20.7306,14.337,12/06/2023,June,2023,,,,,
10363,1034,Fatima,North,Credit,Withdrawal,USD,4953.91,68.65,129.48,4953.91,68.65,129.48,12/07/2023,July,2023,,,,,
10364,1063,Ali,East,Investment,Fee,USD,190.49,56.7,108.34,190.49,56.7,108.34,25/05/2023,May,2023,,,,,
10365,1048,Sara,South,Credit,Withdrawal,USD,6089.73,39.72,113.2,6089.73,39.72,113.2,01/11/2024,November,2024,,,,,
10366,1016,Sara,South,Savings,Fee,USD,8306.29,87.07,11.91,8306.29,87.07,11.91,22/11/2024,November,2024,,,,,
10367,1043,Ahmed,North,Checking,Deposit,USD,2375.65,50.88,34.69,2375.65,50.88,34.69,21/06/2024,June,2024,,,,,
10368,1091,Sara,South,Checking,Transfer,SAR,4957.285,29.93,91.36,1338.46695,8.0811,24.6672,03/09/2024,September,2024,,,,,
10369,1029,Lina,South,Investment,Fee,SAR,6092.77,62.93,24.21,1645.0479,16.9911,6.5367,14/09/2024,September,2024,,,,,
10370,1092,Ahmed,West,Credit,Transfer,USD,8181.61,69.21,48.79,8181.61,69.21,48.79,27/09/2023,September,2023,,,,,
10371,1045,Ali,North,Credit,Withdrawal,USD,4957.285,39.85,79.3,4957.285,39.85,79.3,20/02/2023,February,2023,,,,,
10372,1005,Omar,East,Investment,Fee,USD,9323.3,2.81,37.55,9323.3,2.81,37.55,10/06/2024,June,2024,,,,,
10373,1098,Huda,North,Checking,Interest,USD,9274.6,9.41,108.61,9274.6,9.41,108.61,08/05/2023,May,2023,,,,,
10374,1036,Huda,South,Savings,Withdrawal,SAR,2013.36,84.56,-26.74,543.6072,22.8312,-7.2198,13/10/2024,October,2024,,,,,
10375,1023,Ali,West,Credit,Deposit,SAR,2645.21,5.65,93.61,714.2067,1.5255,25.2747,15/02/2023,February,2023,,,,,
10376,1092,Ali,North,Investment,Deposit,SAR,7008.98,59.2,-20.96,1892.4246,15.984,-5.6592,22/08/2023,August,2023,,,,,
10377,1045,Lina,North,Savings,Transfer,USD,9517.81,18.37,137.57,9517.81,18.37,137.57,23/03/2024,March,2024,,,,,
10378,1052,Zain,South,Investment,Transfer,USD,7101.73,22.89,12.81,7101.73,22.89,12.81,06/08/2024,August,2024,,,,,
10379,1094,Omar,South,saving,Interest,USD,4454.55,27.33,109.09,4454.55,27.33,109.09,18/03/2024,March,2024,,,,,
10380,1098,Ali,North,Investment,Interest,SAR,1698.32,3.83,54.28,458.5464,1.0341,14.6556,17/05/2024,May,2024,,,,,
10381,1059,Sara,South,Checking,Deposit,SAR,4615.49,17.72,-31.78,1246.1823,4.7844,-8.5806,29/08/2024,August,2024,,,,,
10382,1096,Lina,South,Checking,Fee,SAR,6071.61,65.05,51.33,1639.3347,17.5635,13.8591,12/10/2023,October,2023,,,,,
10383,1062,Huda,South,Investment,Deposit,USD,3316.21,49.87,132.44,3316.21,49.87,132.44,12/05/2023,May,2023,,,,,
10384,1084,Fatima,South,Credit,Deposit,SAR,5107.48,50.88,-18.55,1379.0196,13.7376,-5.0085,20/04/2024,April,2024,,,,,
10385,1031,Lina,South,Savings,Interest,USD,1310.84,6.12,14.26,1310.84,6.12,14.26,27/06/2024,June,2024,,,,,
10386,1086,Huda,West,Credit,Transfer,SAR,4527.36,88.89,37.83,1222.3872,24.0003,10.2141,22/12/2023,December,2023,,,,,
10387,1032,Ahmed,South,Checking,Interest,USD,916.85,99.64,5.01,916.85,99.64,5.01,06/02/2023,February,2023,,,,,
10388,1066,Lina,East,saving,Interest,USD,500.4,1.57,138.76,500.4,1.57,138.76,29/09/2024,September,2024,,,,,
10389,1017,Huda,North,Investment,Interest,USD,8573.83,96.76,25.5,8573.83,96.76,25.5,18/05/2023,May,2023,,,,,
10390,1024,Zain,West,Credit,Deposit,USD,2058.77,23.59,81.61,2058.77,23.59,81.61,26/02/2024,February,2024,,,,,
10391,1094,Lina,West,Credit,Fee,SAR,5755.8,69.25,-5.22,1554.066,18.6975,-1.4094,20/03/2024,March,2024,,,,,
10392,1053,Lina,South,Investment,Deposit,SAR,1498.34,29.25,-6.06,404.5518,7.8975,-1.6362,03/09/2024,September,2024,,,,,
10393,1057,Omar,North,Credit,Withdrawal,SAR,2632.65,52.18,-14.83,710.8155,14.0886,-4.0041,30/08/2023,August,2023,,,,,
